"Maicel Donee Malone (-Wallace, -Trapp)",1,1996
Yury Aleksandrovich Malyshev,1,1996
Dmitry Vladimirovich Malyshko,1,1996
Mikhail Geraziyevich Mamiashvili,1,1996
Margarita Abdullayevna Mamun,1,1996
Viktor Viktorovich Manakov,1,1996
Florent Manaudou,1,1996
Laure Manaudou,1,1996
Graziano Mancinelli,1,1996
Julia Marie Mancuso (-Fish),1,1996
Peter Garth Mander,1,1996
Duan Mandi,1,1996
Milica Mandi,1,1996
Somaya Muttana Maneypandey,1,1996
Maiya Salakharovna Maneza,1,1996
Josef Manger,1,1996
Giovanni Mangiante,1,1996
Dario Mangiarotti,1,1996
Nazyr Yunuzovich Mankiyev,1,1996
Shelley Isabel Mann,1,1996
Harold Thompson Mann,1,1996
Caesar J. (Cesare-) Mannelli (Rambaldi-),1,1996
Luigi Mannelli,1,1996
Hannu Kalevi Manninen,1,1996
Paul Christian Manning,1,1996
Trevor Wayne Manning,1,1996
Madeline Manning-Jackson (-Mims),1,1996
Lia Manoliu (-Raica),1,1996
"Charles David ""Charley"" Manring",1,1996
Domingo Jos Manrique de Lara Peate,1,1996
Juan Manrique Garca,1,1996
Silvia Manrique Prez,1,1996
Jari Sakari Mantila,1,1996
George Edward Mara,1,1996
"Elisabeth ""Eli"" Maragall i Verge",1,1996
Duan Maravi,1,1996
Rogelio Marcelo Garca,1,1996
Walter Frederick March,1,1996
Werner Julius March,1,1996
"Anthony John ""Tony"" Marchant",1,1996
Libero Turiddu Marchini,1,1996
Raimondas arnas Mariulionis,1,1996
Charles Sholto Wyndham Marcon,1,1996
Peder Andreas Marinus Marcussen,1,1996
Tams Mrcz,1,1996
Igor Mareni,1,1996
Yekaterina Aleksandrovna Marennikova,1,1996
Harald Marg,1,1996
Melanie Margalis,1,1996
"Marianne ""Mari"" Steinbrecher",1,1996
Carolina Mara Marn Marn,1,1996
Marco Marin,1,1996
Tecla Marinescu-Borcnea (Afanasie-),1,1996
Fiorenzo Marini,1,1996
Maksim Viktorovich Marinin,1,1996
Sevdalin Iliyanov Marinov,1,1996
Tereza Moncheva Marinova,1,1996
Charles Lonce Pierre Marion,1,1996
Russell Andrew Mark,1,1996
Vladimir Nikolayevich Markelov,1,1996
Vin Johannes Markkanen,1,1996
Georgi Markov,1,1996
Khristo Ganchev Markov,1,1996
Robert Davies Marland,1,1996
"Christian F. ""Chris"" Marlowe",1,1996
McKayla Rose Maroney,1,1996
Paula Marosi (-Fldessy),1,1996
Helen Louise Maroulis,1,1996
Antonio Marovelli,1,1996
Uro Marovi,1,1996
Dzsenifer Marozsn,1,1996
"Marcos ""Marquinhos"" Aos Corra",1,1996
Andrea Marrazzi,1,1996
Karen Elizabeth Marsden,1,1996
"Edward ""Ed"" Marsh",1,1996
Barbara Ann Marshall,1,1996
Maritza Martn Garca,1,1996
Folke Frithiof Martens Mrtensson,1,1996
George Eric McCarthy Marthins,1,1996
Albert Martin,1,1996
"Robert Doud ""Bob"" Martin",1,1996
Frank Hugo Martin,1,1996
Kevin Martin,1,1996
Leonard Jack Martin,1,1996
Mikls Martin,1,1996
"Patrick Henry ""Pat"" Martin",1,1996
Rhona Martin (Howie-),1,1996
"Stephen Alexander ""Sam"" Martin",1,1996
William Brittain Martin,1,1996
Silvio Martinello,1,1996
Nicolae Martinescu,1,1996
Armando Martnez Limendu,1,1996
Estbaliz Martnez Yerro,1,1996
Iker Martnez de Lizarduy Lizarribar,1,1996
Jonder Martnez Martnez,1,1996
"Mara Isabel ""Maribel"" Martnez de Murgua Embara",1,1996
Miguel Martinez,1,1996
Orlando Martnez Romero,1,1996
Johan Reidar Martiniuson,1,1996
Odd-Willy Martinsen,1,1996
Petter (Peter-) Marentius Martinsen,1,1996
Sergey Anatolyevich Martynov,1,1996
Joachim Jerzy Marx,1,1996
Aleksandr Anatolyevich Maseykov,1,1996
"Jesse William ""John"" Mashburn",1,1996
Henry Maske,1,1996
Anatoly Yevstigneyevich Maslyonkin,1,1996
Geoffrey Travers Mason,1,1996
Mirza Nasir-ud-Din Masood,1,1996
Armand mile Nicolas Massard,1,1996
Luca Masso,1,1996
Carlo Massullo,1,1996
Michele Mastromarino,1,1996
Zygmunt Pawe Maszczyk,1,1996
Viliame Sevaka Mata,1,1996
Illia Fedorovych Mate,1,1996
Charles Arthur Mathiesen,1,1996
Michael Walter Mathieu,1,1996
Per Anton Mathisen,1,1996
Marjo Tuulevi Matikainen (-Kallstrm),1,1996
ngel Volodia Matos Fuentes,1,1996
"James Randel ""Randy"" Matson",1,1996
Noriko Matsuda,1,1996
Kaori Matsumoto,1,1996
Katsumi Matsumura (-Tida),1,1996
Yoshiko Matsumura (-Kanda),1,1996
Yoshiyuki Matsuoka,1,1996
Misaki Matsutomo,1,1996
Mario Matt,1,1996
Ennio Mattarelli,1,1996
Bethanie Lynn Mattek-Sands,1,1996
Joachim Mattern,1,1996
"Thomas John ""Johnnie"" Matthews",1,1996
"Kenneth Joseph ""Ken"" Matthews",1,1996
Maurice Kershaw Matthews,1,1996
Katrin Mattscherodt,1,1996
eljko Matu,1,1996
Vasilijus Matuevas,1,1996
Ihor Hryhorovych Matviyenko,1,1996
Gisela Mauermayer,1,1996
Alexander Elsdon Maunder,1,1996
Serge Jean Maury,1,1996
"Elisabeth ""Sissy"" Max-Theurer",1,1996
Louis William Maxson,1,1996
Scott Glenn May,1,1996
Torsten May,1,1996
John Edward Mayasich,1,1996
Albert Paul Mayaud,1,1996
Anthuan Maybank,1,1996
Charles Mayer,1,1996
Helene Mayer (-Falkner von Sonnenburg),1,1996
Matthias Mayer,1,1996
Bronwyn Mayer-Smith,1,1996
Christian Mayerhfer,1,1996
Andrew Lester Maynard,1,1996
Yevgeny Aleksandrovich Mayorov,1,1996
Viktor Ivanovich Mazin,1,1996
Mariya Valeryevna Mazina,1,1996
Josef Mazura,1,1996
Serafino Mazzarocchi,1,1996
Agustn Alejandro Mazzilli,1,1996
Modeste M'Bami,1,1996
Henri Patrick M'Boma Dem,1,1996
"Kennedy Kane ""Ken"" McArthur",1,1996
"Malcolm Julian ""Mannie"" McArthur",1,1996
"Thomas Sean ""Tom"" McBreen",1,1996
Arthur John Michael McCabe,1,1996
Frank Reilly McCabe,1,1996
"Albert John ""Bert"" McCaffrey",1,1996
"John Paul ""Pete"" McCaffrey",1,1996
Shona Clare McCallin,1,1996
Michael Anthony McCann,1,1996
"Terrence John ""Terry"" McCann",1,1996
"John William ""Jack"" McCartan",1,1996
"Robert Bruce ""Rob"" McClanahan",1,1996
"Lynette Velma ""Lyn"" McClements (-McKenzie)",1,1996
Wilbert James McClure,1,1996
"Suzanne Theresa ""Suzie"" McConnell (-Serio)",1,1996
Walter Lee McCoy,1,1996
"Steven D. ""Steve"" McCrory",1,1996
"Patrick Aloysius ""Paddy"" McCue",1,1996
Joan Elizabeth McCusker (Inglis-),1,1996
"Mildred Louise ""Millie"" McDaniel (-Singleton)",1,1996
"Richard Terrance ""Terry"" McDermott",1,1996
Beverly McDonald (-Stewart),1,1996
Gordon McDonald,1,1996
Antonio Keithflen McDyess,1,1996
Dawn McEwen (Askin-),1,1996
Jennifer Yvonne McFalls,1,1996
"Richard Michael ""Rich"" McGeagh",1,1996
"Bradley John ""Brad"" McGee",1,1996
Pamela Denise McGee,1,1996
Carla Renee McGhee,1,1996
Tyler Tennant McGill,1,1996
Perry McGillivray,1,1996
George Frederick McGrath,1,1996
"Matthew John ""Matt"" McGrath",1,1996
Scott Anthony McGrory,1,1996
Edith Marie McGuire (-Duvall),1,1996
"Charles Joseph ""Charley"" McIlvaine, Sr.",1,1996
Alan Lionel McIntyre,1,1996
"Michael Mackay ""Mike"" McIntyre",1,1996
Ashleigh McIvor (-DeMerit),1,1996
"Kathleen ""Kitty"" McKane (-Godfree)",1,1996
Jonathan Dunn McKee,1,1996
"Edward Daniel ""Ed"" McKeever",1,1996
"Herbert Henry ""Herb"" McKenley",1,1996
Emma McKeon,1,1996
"Patricia Jean ""Pat"" McKillop (Fraser-, -Williams)",1,1996
"Frank Edward McKinney, Jr.",1,1996
Kennedy McKinney,1,1996
"Christopher Hobart ""Chris"" McKivat",1,1996
Mark Anthony McKoy,1,1996
"Matthew ""Matt"" McLean",1,1996
Sally McLellan-Pearson,1,1996
Omar McLeod,1,1996
Robert Brian McMahon,1,1996
Brigitte McMahon (Huber-),1,1996
Thomas Doodputlee McMeekin,1,1996
"William Willard ""Bill"" McMillan",1,1996
"James Burge ""Jim"" McMillin",1,1996
Harold Edgar McMunn,1,1996
Charles Herbert McMurtrie,1,1996
Winifred Margaret McNair (Slocock-),1,1996
Julianne Lyn McNamara (-Zeile),1,1996
Duncan Anderson McNaughton,1,1996
Forest Waldemar McNeir,1,1996
Tony McQuay,1,1996
"Richard ""Dick"" McTaggart",1,1996
"Robert Patrick ""Bob"" McVey",1,1996
Douglas McWhirter,1,1996
Earle Elmer Meadows,1,1996
"Helen Meany (-Balfe, -Gravis)",1,1996
"Christopher James ""Chris"" Mears",1,1996
Miloslav Me,1,1996
Gisela Medefindt (-Bodis),1,1996
Jack Chapman Medica,1,1996
Nicols Rubn Medina,1,1996
Yevgeniya Vladimirovna Medvedeva (Arbuzova-),1,1996
Valery Alekseyevich Medvedtsev,1,1996
Zemfira Aliyevna Meftkhtddinova,1,1996
Ferdinando Meglio,1,1996
Charles Thomas Mehan,1,1996
Peter Joseph Mehringer,1,1996
Kurt Meier,1,1996
Petra Meier-Felke,1,1996
"Catherine Michelle ""Katie"" Meili",1,1996
Launi Kay Meili (-Geddes),1,1996
Rta Meilutyt,1,1996
Niklas Meinert,1,1996
Sven Meinhardt,1,1996
"Karel Mejta, Sr.",1,1996
Arsen Mek'ok'ishvili,1,1996
Yegor Leonidovich Mekhontsev,1,1996
Yevdokiya Panteleyevna Mekshilo (Arkhipova-),1,1996
Vladimir Mikhaylovich Melanin,1,1996
Aleksandr Remmovich Melentyev,1,1996
"Harry Clemens ""Buddy"" Melges, Jr.",1,1996
"Judith Ellen ""Judy"" Melick",1,1996
Ioannis Melissanidis,1,1996
Hjalmar Stefanus Mellander,1,1996
Dagny Mellgren,1,1996
Matthias Mellinghaus,1,1996
Fleur Northey Mellor (-Wenham),1,1996
Yury Vasilyevich Melnichenko,1,1996
Faina Grigoryevna Melnik (-Veleva),1,1996
Boris Borisovich Melnikov,1,1996
Nikolay Andreyevich Melnikov,1,1996
"Teignmouth Philip ""Tim"" Melvill",1,1996
Ivn Menczel,1,1996
Tams Mendelnyi,1,1996
Jessica Mendoza (-Burks),1,1996
"Aurelio ""Aleardo"" Menegazzi",1,1996
Alfonso Menndez Valln,1,1996
Osleidys Menndez Sez,1,1996
Sarah Gabrielle Cabral de Menezes,1,1996
Meng Suping,1,1996
Franco Menichelli,1,1996
Joaqun Menini,1,1996
Carol Jean Menken-Schaudt,1,1996
Oksana Vladimirovna Menkova,1,1996
"Wilhelm ""Willi"" Menne",1,1996
Pietro Paolo Mennea,1,1996
Florian Mennigen,1,1996
Nouria Mrah-Benida,1,1996
"Raymond A. ""Ray"" Mercer",1,1996
Gaston Antoine Mercier,1,1996
"Richard Otis ""Dick"" Meredith",1,1996
Lewis Leon Meredith,1,1996
Louis Lucien Mrignac,1,1996
"Nikolaus Anton ""Toni"" Merkens",1,1996
Iryna Oleksivna Merleni-Mykulchyn (Melnyk-),1,1996
Gerald Eustace Merlin,1,1996
Sidney Louis Walter Merlin,1,1996
Faustine Lucie Merret,1,1996
Frederick Harris Merriman,1,1996
Aries D'Andre Merritt,1,1996
"Suzanne ""Sue"" Merz",1,1996
Germn Mesa Fresneda,1,1996
Vctor Mesa Martnez,1,1996
"Steven Michael ""Steve"" Mesler",1,1996
Lionel Andrs Messi Cuccittini,1,1996
Guido Messina,1,1996
ula Meter,1,1996
Erika Mszros,1,1996
Ervin Mszros,1,1996
"Harriet Morris ""Holly"" Metcalf",1,1996
Ralph Harold Metcalfe,1,1996
Petar Metlii,1,1996
"William Roy ""Bill"" Mettler, Jr.",1,1996
Lothar Metz,1,1996
Michael Metz,1,1996
Daniela Meuli,1,1996
Christian Meyer,1,1996
Horst Meyer,1,1996
"Gertrud ""Trudi"" Meyer (-Baier)",1,1996
Walter Meyer,1,1996
"Robert Roderick ""Bob"" Meyers",1,1996
Albert Meyong Ze,1,1996
Ferenc Mez (Grnfeld-),1,1996
Martina Miceli,1,1996
Lucien Michard,1,1996
Elisabeth Micheler-Jones,1,1996
Chantelle Lee Michell-Newbery,1,1996
Roger Michelot,1,1996
Cyril James Michie,1,1996
Klaus Michler,1,1996
Anna Mickelson-Cummins,1,1996
"Sydney Albert ""Syd"" Middleton",1,1996
"Douglas Andrew ""Doug"" Mientkiewicz",1,1996
Hiram Ricardo Mier Alans,1,1996
Juha Iisakki Mieto,1,1996
"Hannu Kleofas ""Hannes"" Miettinen",1,1996
Igors Miglinieks,1,1996
Aurlio Fernndez Miguel,1,1996
Vasa Miji,1,1996
Reiichi Mikata,1,1996
Isidoros Mikhas,1,1996
Maksim Mikhaylovich Mikhaylov,1,1996
Yury Matveyevich Mikhaylov,1,1996
Lyudmila Nikolayevna Mikhaylovskaya (Makarova-),1,1996
Henriette Rnde (-Henriette Mller) Mikkelsen,1,1996
Zoran Mikuli,1,1996
Paolo Milanoli,1,1996
Tiffeny Carleen Milbrett,1,1996
"Rodney ""Rod"" Milburn, Jr.",1,1996
Mykola Mykolaiovych Milchev,1,1996
Juan Bautista Miles Passo,1,1996
Hctor Milin Prez,1,1996
Israel Militosyan,1,1996
Zdravko Miljak,1,1996
Ivan Miljkovi,1,1996
Ryan Madsen Millar,1,1996
"William Waring ""Bill"" Miller",1,1996
Samuel Bode Miller,1,1996
Charles Darley Miller,1,1996
Cheryl Deann Miller,1,1996
Cody Miller,1,1996
David Engelbert Miller,1,1996
Gail Louise Miller (-Tune),1,1996
George Arthur Miller,1,1996
Inger Z. Miller,1,1996
John Lester Miller,1,1996
Ramon Salomon Miller,1,1996
"Reginald Wayne ""Reggie"" Miller",1,1996
Shaunae Miller (-Uibo),1,1996
Joshua Kearney Millner,1,1996
"William Mervin ""Billy"" Mills",1,1996
Derek Bruce Mills,1,1996
Hannah Louise Mills,1,1996
Melissa Ann Mills,1,1996
"Ronald Parker ""Ronnie"" Mills",1,1996
Argos Milonas,1,1996
Rolf Milser,1,1996
Meinrad Miltenberger,1,1996
Alain (Ali-) Mimoun Ould Kacha,1,1996
Serge Mimpo-Tsintsm,1,1996
Min Hye-Suk,1,1996
Galina Yakovlevna Minaicheva (-Sharabidze),1,1996
Masayuki Minami,1,1996
Yevgeny Gavrilovich Minayev,1,1996
Revaz Mindorashvili,1,1996
Yukiyo Mine,1,1996
Viktor Aleksandrovich Mineyev,1,1996
Andrea Minguzzi,1,1996
Masude Ali Khan Minhas,1,1996
Irina Edvinovna Minkh,1,1996
Renzo Minoli,1,1996
Jevaughn Minzie,1,1996
Danny Miranda Agramonte,1,1996
"Maksim Nikolayevich ""Max"" Mirnyi",1,1996
Dmitry Olegovich Mironov,1,1996
Oksen Mirzoyan,1,1996
Miloslava Miskov (-amkov),1,1996
Antje Misersky-Harvey,1,1996
Vira Antonivna Misevych,1,1996
Aleksey Vladimirovich Mishin,1,1996
Masumi Mishina,1,1996
"Nataliya Yevgenyevna Mishkutyonok (-Shepherd, -Hai",1,1996
Hryhoriy Anatoliyovych Misiutin,1,1996
Slobodan Mikovi,1,1996
"Matthew John ""Matt"" Mitcham",1,1996
"Elizabeth ""Betsy"" Mitchell",1,1996
Dennis Allen Mitchell,1,1996
"Harold James ""Harry"" Mitchell",1,1996
"Henry Kent Mitchell, II",1,1996
Claire Mitchell-Taverner,1,1996
Yordan Mitkov,1,1996
Ioannis Mitropoulos,1,1996
Branislav Mitrovi,1,1996
Stefan Mitrovi,1,1996
Anja Mittag,1,1996
Atsuji Miyahara,1,1996
Emiko Miyamoto (-Terayama),1,1996
Attila Mizsr,1,1996
Hisashi Mizutori,1,1996
Grigory Mkrtychevich Mkrtychan,1,1996
Dragan Mladenovi,1,1996
"Allison Jaime ""A. J."" Mleczko (-Griswold)",1,1996
Elnur Mmmdli,1,1996
Frid Mnsurov,1,1996
Mo Ji-Su,1,1996
Mo Tae-Beom,1,1996
Magnus Hovdal Moan,1,1996
Karl Osvald Moberg,1,1996
Dominique Helena Moceanu (-Canales),1,1996
"Robert Gaston ""Bob"" Moch",1,1996
Jan Fredrik Modin,1,1996
"Thomas Sven ""Tommy"" Moe",1,1996
Karen Patricia Moe-Thornton (-Humphreys),1,1996
Kurt Moeschter,1,1996
Dietmar Mgenburg,1,1996
Aleksandr Gennadiyevich Mogilny,1,1996
Nils Arne Torgny Mogren,1,1996
Cyril Mohr,1,1996
Syed Ghulam Moinuddin,1,1996
Giuseppe Moioli,1,1996
Scott Patrick Moir,1,1996
Yury Ivanovich Moiseyev,1,1996
Albert Andreyevich Mokeyev,1,1996
Alin George Moldoveanu,1,1996
Carlo Molfetta,1,1996
Roberto Molina Carrasco,1,1996
Thomas Mllenkamp,1,1996
"Arthur Owen ""Art"" Mollner",1,1996
Daniele Cristoforo Molmenti,1,1996
Endre Molnr,1,1996
Istvn Molnr,1,1996
Oleh Oleksiyovych Molyboha,1,1996
Istvn Mna,1,1996
Dmytro Vitaliyovych Monakov,1,1996
"Kenneth Dale ""Kenny"" Monday",1,1996
Georges Monier,1,1996
Jean-Michel Monin,1,1996
Eugne-douard Monod,1,1996
"Walter George ""Wally"" Monson",1,1996
Jan-Marco Montag,1,1996
Aldo Montano,1,1996
Mario Aldo Montano,1,1996
Mario Tullio Montano,1,1996
Alejandro Ariel Montecchia,1,1996
Pierre Montenot,1,1996
Eliecer Montes de Oca Fleitas,1,1996
"Jonathan Riley ""Jon"" Montgomery",1,1996
"Timothy ""Tim"" Montgomery",1,1996
Frank Andy Montieth Herrera,1,1996
Carole Montillet-Carles,1,1996
Jude Monye,1,1996
Fabin Luciano Monzn,1,1996
"Michael Macdonald ""Mike"" Mooney",1,1996
"Charles Hewes ""Charlie"" Moore, Jr.",1,1996
"Edward Peerman ""Ed"" Moore",1,1996
Frank W. Moore,1,1996
Isabella Mary Moore (-Cameron),1,1996
"Kenneth Strath ""Ken"" Moore",1,1996
"Nathaniel Ford Moore, III",1,1996
Richard Fulton Moore,1,1996
Wayne Richard Moore,1,1996
Adrian David Moorhouse,1,1996
Sohrab Moradi,1,1996
David Moravec,1,1996
Bengt Morberg,1,1996
Noureddine Morceli,1,1996
Domenico Mordini,1,1996
Francis Georges Henri Moreau,1,1996
Janet Theresa Moreau (-Stone),1,1996
Ftima Moreira de Melo,1,1996
Henrik Hjalmar Simon Morn,1,1996
Jos Manuel Moreno Perin,1,1996
Sophie Michle Moresse-Pichot,1,1996
Marino Morettini,1,1996
"Robert Willis ""Bob"" Morey, Jr.",1,1996
Alan C. Morgan,1,1996
"Alexandra Patricia ""Alex"" Morgan",1,1996
Allen Jerome Morgan,1,1996
John Adams Morgan,1,1996
Sandra Anne Morgan (-Beavis),1,1996
"Edward ""Ted"" Morgan",1,1996
Oreste Moricca,1,1996
"Lorenzo ""Renzo"" Morigi",1,1996
Elio Morille,1,1996
Shinji Morisue,1,1996
Jungo Morita,1,1996
Ivn Moro Fernndez,1,1996
Vladimir Ivanovich Morozov,1,1996
Alwyn Morris,1,1996
Glenn Edward Morris,1,1996
John Morris,1,1996
Charles John Morris,1,1996
"Herbert Roger ""Herb"" Morris",1,1996
Stewart Harold Morris,1,1996
"Alvin Roy ""Allie"" Morrison",1,1996
Denny Morrison,1,1996
Robert Erskine Morrison,1,1996
Brenden Morrow,1,1996
"Kenneth Arlington ""Ken"" Morrow",1,1996
Henry Treise Morshead,1,1996
Casper Ulrich Mortensen,1,1996
Jay Paul Mortenson,1,1996
Lucy Morton (-Heaton),1,1996
Margaret Morton,1,1996
"Samuel A. ""Sammy"" Mosberg",1,1996
"Jonathan ""Jonny"" Moseley",1,1996
Hans Moser,1,1996
Annemarie Moser-Prll,1,1996
"Glenn Edward ""Ed"" Moses",1,1996
Aleksandr Nikolayevich Moskalenko,1,1996
Estelle Mossely,1,1996
Rosa Mara Correia dos Santos Mota,1,1996
Motiullah Khan,1,1996
Teresa Motos Izeta,1,1996
Vclav Mottl,1,1996
Maurice Paul Moucheraud,1,1996
Eugne Mougin,1,1996
Tara Mounsey,1,1996
Mikhail Mouratis,1,1996
Alonzo Harding Mourning,1,1996
Mikhail Mouroutsos,1,1996
"Mohamed Ahmed ""Anwar"" Mousbah",1,1996
Ibrahim Moustafa,1,1996
Abdullah Movahed Ardabili,1,1996
Valeriy Ivanovych Movchan,1,1996
"Victoria ""Vicki"" Movsessian (-Lamoriello)",1,1996
Stephen Martin Mowlam,1,1996
Halvor Olai Larsen Mgster (-Kolbeinsvik),1,1996
Carl Martin August Mller,1,1996
Peter Mller,1,1996
Stephan Mlvig,1,1996
Berit Mrdre-Lammedal,1,1996
Giorgi Mshvenieradze,1,1996
Beslan Zaudinovich Mudranov,1,1996
Peter Alan Mueller,1,1996
"Norbert Edward ""Stuffy"" Mueller",1,1996
Lori-Ann Muenzer,1,1996
Camille-Marie Manuella Muffat,1,1996
Ljiljana Mugoa (-Vuevi),1,1996
Svetlana Mugoa-Anti,1,1996
Dalilah Muhammad,1,1996
Lyubov Alekseyevna Mukhachova (-Osipova),1,1996
Yury Valeryevich Mukhin,1,1996
John Joseph Francis Mulcahy,1,1996
Eefke Marije Mulder,1,1996
Michel Theodoor Mulder,1,1996
"John Muldoon, Jr.",1,1996
"Kimberly Duane ""Kim"" Mulkey (-Robertson-)",1,1996
Anna-Maria Mller (-Murach),1,1996
Bruno Mller,1,1996
Daniel Mller,1,1996
Irina Mller (-Weisse),1,1996
Jens Mller,1,1996
Kerstin Mller,1,1996
Lukas Mller,1,1996
Romy Mller (Schneider-),1,1996
Silke Mller,1,1996
Thomas Mller,1,1996
Wilhelm Mller,1,1996
Xeno Mller,1,1996
Ellen S. Mller-Preis,1,1996
Milena Mllerov (-Folberov),1,1996
"William Danforth ""Bill"" Mulliken",1,1996
"Jeffrey Vincent ""Jeff"" Mullins",1,1996
Mun Dae-Seong,1,1996
Mun Hyang-Ja,1,1996
Munji Munemura,1,1996
Thomas Munkelt,1,1996
Almudena Muoz Martnez,1,1996
Felipe Muoz Kapamas,1,1996
"Duncan Brown ""Dunc"" Munro",1,1996
David Curtiss Munson,1,1996
Finn Rasmus Holmsen Mnster,1,1996
Diana Marie Munz (-DePetro),1,1996
Sharvani Gadzhikurbanovich Muradov,1,1996
Louis Napolon Murat,1,1996
Ryota Murata,1,1996
Ira James Murchison,1,1996
Koji Alexander Murofushi,1,1996
"Richard Frederick ""Dick"" Murphy",1,1996
John Joseph Murphy,1,1996
"Robert Cook ""Bob"" Murray",1,1996
"Thomas Blackwood ""Tom"" Murray",1,1996
Sagid Magomedovich Murtazaliyev,1,1996
Yelena Anatolyevna Murzina,1,1996
Joseph B. Musch,1,1996
Dmitry Aleksandrovich Musersky,1,1996
Bogdan Musiol,1,1996
Petar Muslim,1,1996
"Madeline ""Maddie"" Musselman",1,1996
"Franois Herv ""Francesco"" Musso",1,1996
Ismail Mustafov (-Ivaylo Marinov) Huseinov (-Khris,1,1996
Kaija Marja Mustonen,1,1996
David Vladimirovi Musubes,1,1996
Maddalena Musumeci,1,1996
Pierre Musy,1,1996
Maria de Lurdes Mutola,1,1996
Aleksandrs Muzienko,1,1996
Christine Carmen Marie Muzio,1,1996
"Kenneth ""Ken"" Myers",1,1996
"Stylianos ""Stelios"" Mygiakis",1,1996
Oleksiy Oleksandrovych Mykhailychenko,1,1996
Viktor Illich Mykhalchuk,1,1996
Mika Kristian Myllyl,1,1996
Sergey Aleksandrovich Mylnikov,1,1996
Vladimir Semyonovich Myshkin,1,1996
Alvaro Nainovi,1,1996
Georges Lambert Casimir Nagelmackers,1,1996
Svetlana Vyacheslavovna Nageykina,1,1996
Ern Nagy,1,1996
Imre Nagy,1,1996
Lszl Nagy,1,1996
Pl B. Nagy,1,1996
Serhiy Viktorovych Nahorniy,1,1996
Naidangiin Tvshinbayar,1,1996
Yelena Arkadyevna Naimushina,1,1996
Kenzo Nakamura,1,1996
Yuzo Nakamura,1,1996
Daisuke Nakano,1,1996
Leone Nakarawa,1,1996
Shigeo Nakata,1,1996
Takehide Nakatani,1,1996
Mihovil Naki-Vojnovi,1,1996
Suren Rubenovich Nalbandyan,1,1996
Nalbert Tavares Bitencourt,1,1996
Nadia Anita Louise Nall (-Richesson),1,1996
Nam Eun-Yeong,1,1996
Chuhei Nanbu,1,1996
Nancy Lynn Napolski-Johnson,1,1996
Arminas Narbekovas,1,1996
Ludmila Viktorovna Narozhilenko-Engquist (Leonova-,1,1996
Andr Luiz da Silva Nascimento,1,1996
George Christopher Nash,1,1996
"Theodore Allison ""Ted"" Nash, II",1,1996
"Anthony James Dillon ""Tony"" Nash",1,1996
Mats Torsten Nslund,1,1996
"Albert F. ""Al"" Nasse",1,1996
Mohammad Nassiri Seresht,1,1996
Pawe Marian Nastula,1,1996
Natlia Zlio Pereira,1,1996
Lilyana Natsir,1,1996
Georg Naue,1,1996
Jos Navarro Morenes,1,1996
Tatyana Aleksandrovna Navka,1,1996
Jos Naya,1,1996
"William Brookes ""Guillermo"" Naylor",1,1996
Anastasiya Konstantinovna Nazarenko,1,1996
Dilshod Nazarov,1,1996
Irina Viktorovna Nazarova (Bagryantseva-),1,1996
Sizwe Ndlovu,1,1996
Gail Neall (-Yeoh),1,1996
Philip Neame,1,1996
Gyrgy Nbald,1,1996
Ryk Neethling,1,1996
Aleksey Aleksandrovich Negodaylo,1,1996
Marcelo Teles Negro,1,1996
Alfonso Negro,1,1996
"Michael Robert ""Mike"" Neill",1,1996
"Kersten Neisser (-Kpke, -Kriesel)",1,1996
Katsutoshi Nekoda,1,1996
Adam McCright Nelson,1,1996
"Juan Diego ""Jack"" Nelson y Duggan",1,1996
John Maurer Nelson,1,1996
Lars Fredrik Nelson,1,1996
Dmitry Vladislavovich Nelyubin,1,1996
Petr Nmec,1,1996
Bohumil Nmeek,1,1996
Imre Nmeth,1,1996
Mikls Nmeth,1,1996
Emese Nemeth-Hunyady (-Jrvinen),1,1996
Angla Nmeth-Rnky,1,1996
Ondrej Nepela,1,1996
Torger Nergrd,1,1996
Christine Margaret Nesbitt,1,1996
Mauro Nespoli,1,1996
Yuliya Viktorovna Nesterenko (Bartsevich-),1,1996
Yury Igorevich Nesterov,1,1996
Daniel Mark Nestor,1,1996
Mikhail Valeryevich Nestruyev,1,1996
Anthony Conrad Nesty,1,1996
Mariya Vyacheslavovna Netesova,1,1996
Claude Netter,1,1996
"Mildrette Netter (-Bell, -Graves)",1,1996
Igor Aleksandrovich Netto,1,1996
Klaus-Dieter Neubert,1,1996
Kevin Neufeld,1,1996
Alfred Karl Neuland (Neiland-),1,1996
Carlheinz Neumann,1,1996
Paul Neumann (-Newman),1,1996
Kateina Neumannov,1,1996
Daniela Neunast,1,1996
Doris Neuner,1,1996
Peter Neusel,1,1996
Kiley Neushul,1,1996
Juan Carlos Nevado Gonzlez,1,1996
Pauli Lauri Nevala,1,1996
Alfred Neveu,1,1996
David Neville,1,1996
George Wilfred Nevinson,1,1996
Vladimir Mikhaylovich Nevzorov,1,1996
Sybil Fenton Newall,1,1996
"Frederick Vaughn ""Fred"" Newhouse",1,1996
Arthur Lewis Newton,1,1996
Neymar da Silva Santos Jnior,1,1996
Noah Kiprono Ngeny,1,1996
Daniel Armand Ngom Kome,1,1996
John Ngugi Kamau,1,1996
Aaron Nguimbat,1,1996
Tariq Niazi,1,1996
Nastasia Nichitov-Ionescu,1,1996
John Nicholas,1,1996
Kevin John Nichols,1,1996
Mark Nichols,1,1996
William Newzam Prior Nicholson,1,1996
Guy Nickalls,1,1996
